ID,EAN,Name,Width,Length,Height,Frame width,Folded up height,Folded up projection,Folded down projection,Frame distance from ground,Mounting frame height,Maximum mattress depth,Orientation,Type,Color,Weight,Stock,Package Dimensions,Price GBP,Price EURO,Price USD,Sale Percent,Sale Fix GBP,Sale Fix EURO,Sale Fix USD,Sale Price GBP,Sale Price EURO,Sale Price USD,Category,Backorder,Visibility,Warranty,Description,Product Images,Product Image Alt,Slug,Meta Title,Meta Description
215,5093411894465,Double Horizontal Cabinet - Oak,2150,520,1800,,,,,,,,Horizontal,Cabinet,Oak,,100,,829,,,,200,,,629,,,Cabinets > Horizontal,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Horizontal Cabinet - Oak 215x52x180,double-horizontal-cabinet-oak-215x52x180,Double Horizontal Cabinet - Oak 215x52x180,Double Horizontal Cabinet - Oak 215x52x180 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed sys Shop now!
216,5023780744386,King Horizontal Cabinet - Oak,2250,520,1950,,,,,,,,Horizontal,Cabinet,Oak,,100,,849,,,,200,,,649,,,Cabinets > Horizontal,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Horizontal Cabinet - Oak 225x52x195,king-horizontal-cabinet-oak-225x52x195,King Horizontal Cabinet - Oak 225x52x195,King Horizontal Cabinet - Oak 225x52x195 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed syste Shop now!
217,5072040007669,Double Horizontal Cabinet - White,2150,520,1800,,,,,,,,Horizontal,Cabinet,White,,100,,799,,,,200,,,599,,,Cabinets > Horizontal,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Horizontal Cabinet - White 215x52x180,double-horizontal-cabinet-white-215x52x180,Double Horizontal Cabinet - White 215x52x180,Double Horizontal Cabinet - White 215x52x180 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed s Shop now!
218,5050916393327,King Horizontal Cabinet - White,2250,520,1950,,,,,,,,Horizontal,Cabinet,White,,100,,819,,,,200,,,619,,,Cabinets > Horizontal,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Horizontal Cabinet - White 225x52x195,king-horizontal-cabinet-white-225x52x195,King Horizontal Cabinet - White 225x52x195,King Horizontal Cabinet - White 225x52x195 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed sys Shop now!
219,5008470110251,Double Horizontal Cabinet Extension - Pine,2150,520,350,,,,,,,,Horizontal,Cabinet Extension,Pine,,100,,499,,,,150,,,349,,,Cabinets > Horizontal > Extensions,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Horizontal Cabinet Extension - Pine 215x52x35,double-horizontal-cabinet-extension-pine-215x52x35,Double Horizontal Cabinet Extension - Pine 215x52x35,Double Horizontal Cabinet Extension - Pine 215x52x35 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-savi Shop now!
220,5039594405134,King Horizontal Cabinet Extension - Pine,2250,520,300,,,,,,,,Horizontal,Cabinet Extension,Pine,,100,,499,,,,150,,,349,,,Cabinets > Horizontal > Extensions,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Horizontal Cabinet Extension - Pine 225x52x30,king-horizontal-cabinet-extension-pine-225x52x30,King Horizontal Cabinet Extension - Pine 225x52x30,King Horizontal Cabinet Extension - Pine 225x52x30 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving Shop now!
221,5033827614961,Double Horizontal Cabinet Extension - Beech,2150,520,350,,,,,,,,Horizontal,Cabinet Extension,Beech,,100,,499,,,,150,,,349,,,Cabinets > Horizontal > Extensions,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Horizontal Cabinet Extension - Beech 215x52x35,double-horizontal-cabinet-extension-beech-215x52x35,Double Horizontal Cabinet Extension - Beech 215x52x35,Double Horizontal Cabinet Extension - Beech 215x52x35 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-sav Shop now!
222,5012102672627,King Horizontal Cabinet Extension - Beech,2250,520,300,,,,,,,,Horizontal,Cabinet Extension,Beech,,100,,499,,,,150,,,349,,,Cabinets > Horizontal > Extensions,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Horizontal Cabinet Extension - Beech 225x52x30,king-horizontal-cabinet-extension-beech-225x52x30,King Horizontal Cabinet Extension - Beech 225x52x30,King Horizontal Cabinet Extension - Beech 225x52x30 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-savin Shop now!
223,5053906364598,Double Horizontal Cabinet Extension - Oak,2150,520,350,,,,,,,,Horizontal,Cabinet Extension,Oak,,100,,499,,,,150,,,349,,,Cabinets > Horizontal > Extensions,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Horizontal Cabinet Extension - Oak 215x52x35,double-horizontal-cabinet-extension-oak-215x52x35,Double Horizontal Cabinet Extension - Oak 215x52x35,Double Horizontal Cabinet Extension - Oak 215x52x35 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-savin Shop now!
224,5003610536990,King Horizontal Cabinet Extension - Oak,2250,520,300,,,,,,,,Horizontal,Cabinet Extension,Oak,,100,,499,,,,150,,,349,,,Cabinets > Horizontal > Extensions,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Horizontal Cabinet Extension - Oak 225x52x30,king-horizontal-cabinet-extension-oak-225x52x30,King Horizontal Cabinet Extension - Oak 225x52x30,King Horizontal Cabinet Extension - Oak 225x52x30 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving  Shop now!
225,5057000763437,Double Horizontal Cabinet Extension - White,2150,520,350,,,,,,,,Horizontal,Cabinet Extension,White,,100,,469,,,,150,,,319,,,Cabinets > Horizontal > Extensions,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Horizontal Cabinet Extension - White 215x52x35,double-horizontal-cabinet-extension-white-215x52x35,Double Horizontal Cabinet Extension - White 215x52x35,Double Horizontal Cabinet Extension - White 215x52x35 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-sav Shop now!
